,university_state,schoolname,state,public,Enrollment,year,CI_ever,No_CI_years,CI_opening,CI_survival_years,federal_share,total_china_donation,cumulative_china_donations,all_year_federal10,all_year_tot_rev_wo_auxother_sum,all_year_china_donations,all_year_foreign_donations,china_donation_log_non_norm
14434,Virginia Commonwealth University_VA,Virginia Commonwealth University,VA,1.0,30675.0,2017,0.0,23.0,0.0,,0.25589434550206513,177056.0,193042.0,4422272025.0,17281632450.0,193042.0,129460864.03,12.084221345697836
14435,Virginia Commonwealth University_VA,Virginia Commonwealth University,VA,1.0,30697.0,2018,0.0,24.0,0.0,,0.25589434550206513,0.0,193042.0,4422272025.0,17281632450.0,193042.0,129460864.03,0.0
14436,Virginia Commonwealth University_VA,Virginia Commonwealth University,VA,1.0,29757.0,2019,0.0,25.0,0.0,,0.25589434550206513,0.0,193042.0,4422272025.0,17281632450.0,193042.0,129460864.03,0.0
14440,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,1995,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14441,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,1996,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14442,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,1997,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14443,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,1998,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14444,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,1999,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14445,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2000,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14446,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2001,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14447,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2002,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14448,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2003,0.0,9.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14449,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2004,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14450,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2005,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14451,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2006,0.0,12.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14452,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2007,0.0,13.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14453,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2008,0.0,14.0,0.0,,,0.0,0.0,0.0,0.0,3176992.0,30288026.0,0.0
14454,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2009,0.0,15.0,0.0,,,2200000.0,2200000.0,0.0,0.0,3176992.0,30288026.0,14.603967918328545
14455,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2010,0.0,16.0,0.0,,,0.0,2200000.0,0.0,0.0,3176992.0,30288026.0,0.0
14456,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2011,0.0,17.0,0.0,,,0.0,2200000.0,0.0,0.0,3176992.0,30288026.0,0.0
14457,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2012,0.0,18.0,0.0,,,0.0,2200000.0,0.0,0.0,3176992.0,30288026.0,0.0
14458,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2013,0.0,19.0,0.0,,,0.0,2200000.0,0.0,0.0,3176992.0,30288026.0,0.0
14459,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2014,0.0,20.0,0.0,,,329992.0,2529992.0,0.0,0.0,3176992.0,30288026.0,12.706823690724569
14460,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2015,0.0,21.0,0.0,,,0.0,2529992.0,0.0,0.0,3176992.0,30288026.0,0.0
14461,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2016,0.0,22.0,0.0,,,0.0,2529992.0,0.0,0.0,3176992.0,30288026.0,0.0
14462,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2017,0.0,23.0,0.0,,,297000.0,2826992.0,0.0,0.0,3176992.0,30288026.0,12.601487417784837
14463,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2018,0.0,24.0,0.0,,,0.0,2826992.0,0.0,0.0,3176992.0,30288026.0,0.0
14464,Virginia Polytechnic Institute & State University_VA,Virginia Polytechnic Institute & State University,VA,1.0,,2019,0.0,25.0,0.0,,,350000.0,3176992.0,0.0,0.0,3176992.0,30288026.0,12.765688433465597
14468,Wake Forest University_NC,Wake Forest University,NC,0.0,5885.0,1995,0.0,1.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14469,Wake Forest University_NC,Wake Forest University,NC,0.0,6016.0,1996,0.0,2.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14470,Wake Forest University_NC,Wake Forest University,NC,0.0,6124.0,1997,0.0,3.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14471,Wake Forest University_NC,Wake Forest University,NC,0.0,6082.0,1998,0.0,4.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14472,Wake Forest University_NC,Wake Forest University,NC,0.0,6082.0,1999,0.0,5.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14473,Wake Forest University_NC,Wake Forest University,NC,0.0,6173.0,2000,0.0,6.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14474,Wake Forest University_NC,Wake Forest University,NC,0.0,6271.0,2001,0.0,7.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14475,Wake Forest University_NC,Wake Forest University,NC,0.0,6410.0,2002,0.0,8.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14476,Wake Forest University_NC,Wake Forest University,NC,0.0,6444.0,2003,0.0,9.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14477,Wake Forest University_NC,Wake Forest University,NC,0.0,6504.0,2004,0.0,10.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14478,Wake Forest University_NC,Wake Forest University,NC,0.0,6716.0,2005,0.0,11.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14479,Wake Forest University_NC,Wake Forest University,NC,0.0,6739.0,2006,0.0,12.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14480,Wake Forest University_NC,Wake Forest University,NC,0.0,6788.0,2007,0.0,13.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14481,Wake Forest University_NC,Wake Forest University,NC,0.0,6862.0,2008,0.0,14.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14482,Wake Forest University_NC,Wake Forest University,NC,0.0,7079.0,2009,0.0,15.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14483,Wake Forest University_NC,Wake Forest University,NC,0.0,7162.0,2010,0.0,16.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14484,Wake Forest University_NC,Wake Forest University,NC,0.0,7351.0,2011,0.0,17.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14485,Wake Forest University_NC,Wake Forest University,NC,0.0,7432.0,2012,0.0,18.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14486,Wake Forest University_NC,Wake Forest University,NC,0.0,7602.0,2013,0.0,19.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14487,Wake Forest University_NC,Wake Forest University,NC,0.0,7788.0,2014,0.0,20.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14488,Wake Forest University_NC,Wake Forest University,NC,0.0,7837.0,2015,0.0,21.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14489,Wake Forest University_NC,Wake Forest University,NC,0.0,7968.0,2016,0.0,22.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14490,Wake Forest University_NC,Wake Forest University,NC,0.0,8116.0,2017,0.0,23.0,0.0,,0.3750532131964823,0.0,0.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14491,Wake Forest University_NC,Wake Forest University,NC,0.0,8401.0,2018,0.0,24.0,0.0,,0.3750532131964823,323680.0,323680.0,4510425000.0,12026093475.0,323680.0,6224821.0,12.687510652401572
14492,Wake Forest University_NC,Wake Forest University,NC,0.0,8495.0,2019,0.0,25.0,0.0,,0.3750532131964823,0.0,323680.0,4510425000.0,12026093475.0,323680.0,6224821.0,0.0
14496,Walden University_MN,Walden University,MN,0.0,924.0,1995,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14497,Walden University_MN,Walden University,MN,0.0,1091.0,1996,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14498,Walden University_MN,Walden University,MN,0.0,1199.0,1997,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14499,Walden University_MN,Walden University,MN,0.0,1302.0,1998,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14500,Walden University_MN,Walden University,MN,0.0,1476.0,1999,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14501,Walden University_MN,Walden University,MN,0.0,1544.0,2000,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14502,Walden University_MN,Walden University,MN,0.0,2082.0,2001,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14503,Walden University_MN,Walden University,MN,0.0,4565.0,2002,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14504,Walden University_MN,Walden University,MN,0.0,8227.0,2003,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14505,Walden University_MN,Walden University,MN,0.0,13553.0,2004,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14506,Walden University_MN,Walden University,MN,0.0,22168.0,2005,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14507,Walden University_MN,Walden University,MN,0.0,27412.0,2006,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14508,Walden University_MN,Walden University,MN,0.0,29455.0,2007,0.0,13.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14509,Walden University_MN,Walden University,MN,0.0,34779.0,2008,0.0,14.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14510,Walden University_MN,Walden University,MN,0.0,40714.0,2009,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14511,Walden University_MN,Walden University,MN,0.0,47456.0,2010,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14512,Walden University_MN,Walden University,MN,0.0,48982.0,2011,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14513,Walden University_MN,Walden University,MN,0.0,50209.0,2012,0.0,18.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14514,Walden University_MN,Walden University,MN,0.0,51016.0,2013,0.0,19.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14515,Walden University_MN,Walden University,MN,0.0,52188.0,2014,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14516,Walden University_MN,Walden University,MN,0.0,52799.0,2015,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14517,Walden University_MN,Walden University,MN,0.0,52565.0,2016,0.0,22.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14518,Walden University_MN,Walden University,MN,0.0,49680.0,2017,0.0,23.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14519,Walden University_MN,Walden University,MN,0.0,50360.0,2018,0.0,24.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14520,Walden University_MN,Walden University,MN,0.0,48420.0,2019,0.0,25.0,0.0,,0.0,0.0,0.0,0.0,12791175000.0,0.0,0.0,0.0
14524,Waldorf University_IA,Waldorf University,IA,0.0,588.0,1995,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14525,Waldorf University_IA,Waldorf University,IA,0.0,635.0,1996,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14526,Waldorf University_IA,Waldorf University,IA,0.0,678.0,1997,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14527,Waldorf University_IA,Waldorf University,IA,0.0,648.0,1998,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14528,Waldorf University_IA,Waldorf University,IA,0.0,599.0,1999,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14529,Waldorf University_IA,Waldorf University,IA,0.0,600.0,2000,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14530,Waldorf University_IA,Waldorf University,IA,0.0,642.0,2001,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14531,Waldorf University_IA,Waldorf University,IA,0.0,547.0,2002,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14532,Waldorf University_IA,Waldorf University,IA,0.0,592.0,2003,0.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14533,Waldorf University_IA,Waldorf University,IA,0.0,629.0,2004,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14534,Waldorf University_IA,Waldorf University,IA,0.0,647.0,2005,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14535,Waldorf University_IA,Waldorf University,IA,0.0,670.0,2006,0.0,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14536,Waldorf University_IA,Waldorf University,IA,0.0,630.0,2007,0.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14537,Waldorf University_IA,Waldorf University,IA,0.0,582.0,2008,0.0,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14538,Waldorf University_IA,Waldorf University,IA,0.0,558.0,2009,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14539,Waldorf University_IA,Waldorf University,IA,0.0,643.0,2010,0.0,16.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14540,Waldorf University_IA,Waldorf University,IA,0.0,817.0,2011,0.0,17.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14541,Waldorf University_IA,Waldorf University,IA,0.0,1106.0,2012,0.0,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14542,Waldorf University_IA,Waldorf University,IA,0.0,1150.0,2013,0.0,19.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14543,Waldorf University_IA,Waldorf University,IA,0.0,1426.0,2014,0.0,20.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14544,Waldorf University_IA,Waldorf University,IA,0.0,2001.0,2015,0.0,21.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14545,Waldorf University_IA,Waldorf University,IA,0.0,2227.0,2016,0.0,22.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14546,Waldorf University_IA,Waldorf University,IA,0.0,2487.0,2017,0.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14547,Waldorf University_IA,Waldorf University,IA,0.0,3150.0,2018,0.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14548,Waldorf University_IA,Waldorf University,IA,0.0,3071.0,2019,0.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14552,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,1995,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14553,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,1996,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14554,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,1997,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14555,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,1998,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14556,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,1999,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14557,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2000,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14558,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2001,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14559,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2002,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14560,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2003,0.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14561,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2004,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14562,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2005,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14563,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2006,0.0,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14564,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2007,0.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14565,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2008,0.0,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14566,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2009,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14567,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2010,0.0,16.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14568,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2011,0.0,17.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14569,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2012,0.0,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14570,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2013,0.0,19.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14571,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2014,0.0,20.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14572,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2015,0.0,21.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14573,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2016,0.0,22.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14574,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2017,0.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14575,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2018,0.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14576,Washburn University - Topeka_KS,Washburn University - Topeka,KS,1.0,,2019,0.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14580,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1125.0,1995,0.0,1.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14581,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1172.0,1996,0.0,2.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14582,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1212.0,1997,0.0,3.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14583,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1126.0,1998,0.0,4.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14584,Washington Adventist University_MD,Washington Adventist University,MD,0.0,964.0,1999,0.0,5.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14585,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1030.0,2000,0.0,6.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14586,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1073.0,2001,0.0,7.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14587,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1162.0,2002,0.0,8.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14588,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1183.0,2003,0.0,9.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14589,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1115.0,2004,0.0,10.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14590,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1047.0,2005,0.0,11.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14591,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1091.0,2006,0.0,12.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14592,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1068.0,2007,0.0,13.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14593,Washington Adventist University_MD,Washington Adventist University,MD,0.0,960.0,2008,0.0,14.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14594,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1178.0,2009,0.0,15.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14595,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1301.0,2010,0.0,16.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14596,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1493.0,2011,0.0,17.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14597,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1403.0,2012,0.0,18.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14598,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1185.0,2013,0.0,19.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14599,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1057.0,2014,0.0,20.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14600,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1044.0,2015,0.0,21.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14601,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1090.0,2016,0.0,22.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14602,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1069.0,2017,0.0,23.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14603,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1131.0,2018,0.0,24.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14604,Washington Adventist University_MD,Washington Adventist University,MD,0.0,1078.0,2019,0.0,25.0,0.0,,0.1458835427107138,0.0,0.0,106595675.0,730690200.0,0.0,1581497.0,0.0
14608,Washington State University_WA,Washington State University,WA,1.0,19571.0,1995,0.0,1.0,0.0,,0.22719421789483626,0.0,0.0,4264690325.0,18771121750.0,5150734.0,24875684.0,0.0
14609,Washington State University_WA,Washington State University,WA,1.0,20122.0,1996,0.0,2.0,0.0,,0.22719421789483626,0.0,0.0,4264690325.0,18771121750.0,5150734.0,24875684.0,0.0
14610,Washington State University_WA,Washington State University,WA,1.0,20243.0,1997,0.0,3.0,0.0,,0.22719421789483626,0.0,0.0,4264690325.0,18771121750.0,5150734.0,24875684.0,0.0
14611,Washington State University_WA,Washington State University,WA,1.0,20641.0,1998,0.0,4.0,0.0,,0.22719421789483626,0.0,0.0,4264690325.0,18771121750.0,5150734.0,24875684.0,0.0
