,university_state,schoolname,state,public,year,CI_ever,No_CI_years,CI_opening,CI_survival_years,federal_share,total_china_donation,cumulative_china_donations,all_year_federal10,all_year_tot_rev_wo_auxother_sum,all_year_china_donations,all_year_foreign_donations,china_donation_log_non_norm
3430,Emerson College_MA,Emerson College,MA,0.0,2009,0.0,15.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3431,Emerson College_MA,Emerson College,MA,0.0,2010,0.0,16.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3432,Emerson College_MA,Emerson College,MA,0.0,2011,0.0,17.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3433,Emerson College_MA,Emerson College,MA,0.0,2012,0.0,18.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3434,Emerson College_MA,Emerson College,MA,0.0,2013,0.0,19.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3435,Emerson College_MA,Emerson College,MA,0.0,2014,0.0,20.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3436,Emerson College_MA,Emerson College,MA,0.0,2015,0.0,21.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3437,Emerson College_MA,Emerson College,MA,0.0,2016,0.0,22.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3438,Emerson College_MA,Emerson College,MA,0.0,2017,0.0,23.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3439,Emerson College_MA,Emerson College,MA,0.0,2018,0.0,24.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3440,Emerson College_MA,Emerson College,MA,0.0,2019,0.0,25.0,0.0,,0.007224050544432407,0.0,0.0,19455775.0,2693194750.0,0.0,957983.0,0.0
3444,Emory University_GA,Emory University,GA,0.0,1995,1.0,1.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3445,Emory University_GA,Emory University,GA,0.0,1996,1.0,2.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3446,Emory University_GA,Emory University,GA,0.0,1997,1.0,3.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3447,Emory University_GA,Emory University,GA,0.0,1998,1.0,4.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3448,Emory University_GA,Emory University,GA,0.0,1999,1.0,5.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3449,Emory University_GA,Emory University,GA,0.0,2000,1.0,6.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3450,Emory University_GA,Emory University,GA,0.0,2001,1.0,7.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3451,Emory University_GA,Emory University,GA,0.0,2002,1.0,8.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3452,Emory University_GA,Emory University,GA,0.0,2003,1.0,9.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3453,Emory University_GA,Emory University,GA,0.0,2004,1.0,10.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3454,Emory University_GA,Emory University,GA,0.0,2005,1.0,11.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3455,Emory University_GA,Emory University,GA,0.0,2006,1.0,12.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3456,Emory University_GA,Emory University,GA,0.0,2007,1.0,13.0,0.0,,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3457,Emory University_GA,Emory University,GA,0.0,2008,1.0,13.0,1.0,1.0,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3458,Emory University_GA,Emory University,GA,0.0,2009,1.0,13.0,0.0,2.0,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3459,Emory University_GA,Emory University,GA,0.0,2010,1.0,13.0,0.0,3.0,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3460,Emory University_GA,Emory University,GA,0.0,2011,1.0,13.0,0.0,4.0,0.30128076151737426,0.0,0.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3461,Emory University_GA,Emory University,GA,0.0,2012,1.0,13.0,0.0,5.0,0.30128076151737426,458697.0,458697.0,10568650000.0,35079073575.0,3026289.0,52080890.0,13.036145140341509
3462,Emory University_GA,Emory University,GA,0.0,2013,1.0,13.0,0.0,6.0,0.30128076151737426,940767.0,1399464.0,10568650000.0,35079073575.0,3026289.0,52080890.0,13.754450778980692
3463,Emory University_GA,Emory University,GA,0.0,2014,1.0,13.0,0.0,7.0,0.30128076151737426,0.0,1399464.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3464,Emory University_GA,Emory University,GA,0.0,2015,1.0,13.0,0.0,8.0,0.30128076151737426,0.0,1399464.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3465,Emory University_GA,Emory University,GA,0.0,2016,1.0,13.0,0.0,9.0,0.30128076151737426,0.0,1399464.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3466,Emory University_GA,Emory University,GA,0.0,2017,1.0,13.0,0.0,10.0,0.30128076151737426,0.0,1399464.0,10568650000.0,35079073575.0,3026289.0,52080890.0,0.0
3467,Emory University_GA,Emory University,GA,0.0,2018,1.0,13.0,0.0,11.0,0.30128076151737426,1249981.0,2649445.0,10568650000.0,35079073575.0,3026289.0,52080890.0,14.038638909162962
3468,Emory University_GA,Emory University,GA,0.0,2019,1.0,13.0,0.0,12.0,0.30128076151737426,376844.0,3026289.0,10568650000.0,35079073575.0,3026289.0,52080890.0,12.83958658769071
3472,Erikson Institute_IL,Erikson Institute,IL,0.0,1995,0.0,1.0,-1.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3473,Erikson Institute_IL,Erikson Institute,IL,0.0,1996,0.0,2.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3474,Erikson Institute_IL,Erikson Institute,IL,0.0,1997,0.0,3.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3475,Erikson Institute_IL,Erikson Institute,IL,0.0,1998,0.0,4.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3476,Erikson Institute_IL,Erikson Institute,IL,0.0,1999,0.0,5.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3477,Erikson Institute_IL,Erikson Institute,IL,0.0,2000,0.0,6.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3478,Erikson Institute_IL,Erikson Institute,IL,0.0,2001,0.0,7.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3479,Erikson Institute_IL,Erikson Institute,IL,0.0,2002,0.0,8.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3480,Erikson Institute_IL,Erikson Institute,IL,0.0,2003,0.0,9.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3481,Erikson Institute_IL,Erikson Institute,IL,0.0,2004,0.0,10.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3482,Erikson Institute_IL,Erikson Institute,IL,0.0,2005,0.0,11.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3483,Erikson Institute_IL,Erikson Institute,IL,0.0,2006,0.0,12.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3484,Erikson Institute_IL,Erikson Institute,IL,0.0,2007,0.0,13.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3485,Erikson Institute_IL,Erikson Institute,IL,0.0,2008,0.0,14.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3486,Erikson Institute_IL,Erikson Institute,IL,0.0,2009,0.0,15.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3487,Erikson Institute_IL,Erikson Institute,IL,0.0,2010,0.0,16.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3488,Erikson Institute_IL,Erikson Institute,IL,0.0,2011,0.0,17.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3489,Erikson Institute_IL,Erikson Institute,IL,0.0,2012,0.0,18.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3490,Erikson Institute_IL,Erikson Institute,IL,0.0,2013,0.0,19.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3491,Erikson Institute_IL,Erikson Institute,IL,0.0,2014,0.0,20.0,0.0,,0.18076327659109764,0.0,0.0,60458325.0,334461325.0,1985034.0,1985034.0,0.0
3492,Erikson Institute_IL,Erikson Institute,IL,0.0,2015,0.0,21.0,0.0,,0.18076327659109764,547868.0,547868.0,60458325.0,334461325.0,1985034.0,1985034.0,13.213789661002481
3493,Erikson Institute_IL,Erikson Institute,IL,0.0,2016,0.0,22.0,0.0,,0.18076327659109764,289865.0,837733.0,60458325.0,334461325.0,1985034.0,1985034.0,12.577170576334488
3494,Erikson Institute_IL,Erikson Institute,IL,0.0,2017,0.0,23.0,0.0,,0.18076327659109764,628410.0,1466143.0,60458325.0,334461325.0,1985034.0,1985034.0,13.35094809866792
3495,Erikson Institute_IL,Erikson Institute,IL,0.0,2018,0.0,24.0,0.0,,0.18076327659109764,233916.0,1700059.0,60458325.0,334461325.0,1985034.0,1985034.0,12.362717355534146
3496,Erikson Institute_IL,Erikson Institute,IL,0.0,2019,0.0,25.0,0.0,,0.18076327659109764,284975.0,1985034.0,60458325.0,334461325.0,1985034.0,1985034.0,12.560156736104979
3500,Eureka College_IL,Eureka College,IL,0.0,1995,0.0,1.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3501,Eureka College_IL,Eureka College,IL,0.0,1996,0.0,2.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3502,Eureka College_IL,Eureka College,IL,0.0,1997,0.0,3.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3503,Eureka College_IL,Eureka College,IL,0.0,1998,0.0,4.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3504,Eureka College_IL,Eureka College,IL,0.0,1999,0.0,5.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3505,Eureka College_IL,Eureka College,IL,0.0,2000,0.0,6.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3506,Eureka College_IL,Eureka College,IL,0.0,2001,0.0,7.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3507,Eureka College_IL,Eureka College,IL,0.0,2002,0.0,8.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3508,Eureka College_IL,Eureka College,IL,0.0,2003,0.0,9.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3509,Eureka College_IL,Eureka College,IL,0.0,2004,0.0,10.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3510,Eureka College_IL,Eureka College,IL,0.0,2005,0.0,11.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3511,Eureka College_IL,Eureka College,IL,0.0,2006,0.0,12.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3512,Eureka College_IL,Eureka College,IL,0.0,2007,0.0,13.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3513,Eureka College_IL,Eureka College,IL,0.0,2008,0.0,14.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3514,Eureka College_IL,Eureka College,IL,0.0,2009,0.0,15.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3515,Eureka College_IL,Eureka College,IL,0.0,2010,0.0,16.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3516,Eureka College_IL,Eureka College,IL,0.0,2011,0.0,17.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3517,Eureka College_IL,Eureka College,IL,0.0,2012,0.0,18.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3518,Eureka College_IL,Eureka College,IL,0.0,2013,0.0,19.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3519,Eureka College_IL,Eureka College,IL,0.0,2014,0.0,20.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3520,Eureka College_IL,Eureka College,IL,0.0,2015,0.0,21.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3521,Eureka College_IL,Eureka College,IL,0.0,2016,0.0,22.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3522,Eureka College_IL,Eureka College,IL,0.0,2017,0.0,23.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3523,Eureka College_IL,Eureka College,IL,0.0,2018,0.0,24.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3524,Eureka College_IL,Eureka College,IL,0.0,2019,0.0,25.0,0.0,,0.03608039788632815,0.0,0.0,12266850.0,339986550.0,0.0,0.0,0.0
3528,Excelsior College_NY,Excelsior College,NY,0.0,1995,0.0,1.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3529,Excelsior College_NY,Excelsior College,NY,0.0,1996,0.0,2.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3530,Excelsior College_NY,Excelsior College,NY,0.0,1997,0.0,3.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3531,Excelsior College_NY,Excelsior College,NY,0.0,1998,0.0,4.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3532,Excelsior College_NY,Excelsior College,NY,0.0,1999,0.0,5.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3533,Excelsior College_NY,Excelsior College,NY,0.0,2000,0.0,6.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3534,Excelsior College_NY,Excelsior College,NY,0.0,2001,0.0,7.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3535,Excelsior College_NY,Excelsior College,NY,0.0,2002,0.0,8.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3536,Excelsior College_NY,Excelsior College,NY,0.0,2003,0.0,9.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3537,Excelsior College_NY,Excelsior College,NY,0.0,2004,0.0,10.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3538,Excelsior College_NY,Excelsior College,NY,0.0,2005,0.0,11.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3539,Excelsior College_NY,Excelsior College,NY,0.0,2006,0.0,12.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3540,Excelsior College_NY,Excelsior College,NY,0.0,2007,0.0,13.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3541,Excelsior College_NY,Excelsior College,NY,0.0,2008,0.0,14.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3542,Excelsior College_NY,Excelsior College,NY,0.0,2009,0.0,15.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3543,Excelsior College_NY,Excelsior College,NY,0.0,2010,0.0,16.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3544,Excelsior College_NY,Excelsior College,NY,0.0,2011,0.0,17.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3545,Excelsior College_NY,Excelsior College,NY,0.0,2012,0.0,18.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3546,Excelsior College_NY,Excelsior College,NY,0.0,2013,0.0,19.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3547,Excelsior College_NY,Excelsior College,NY,0.0,2014,0.0,20.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3548,Excelsior College_NY,Excelsior College,NY,0.0,2015,0.0,21.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3549,Excelsior College_NY,Excelsior College,NY,0.0,2016,0.0,22.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3550,Excelsior College_NY,Excelsior College,NY,0.0,2017,0.0,23.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3551,Excelsior College_NY,Excelsior College,NY,0.0,2018,0.0,24.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3552,Excelsior College_NY,Excelsior College,NY,0.0,2019,0.0,25.0,0.0,,0.004666018819638031,0.0,0.0,8103000.0,1736598225.0,0.0,0.0,0.0
3556,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,1995,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3557,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,1996,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3558,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,1997,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3559,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,1998,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3560,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,1999,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3561,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2000,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3562,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2001,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3563,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2002,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3564,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2003,0.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3565,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2004,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3566,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2005,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3567,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2006,0.0,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3568,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2007,0.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3569,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2008,0.0,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3570,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2009,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3571,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2010,0.0,16.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3572,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2011,0.0,17.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3573,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2012,0.0,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3574,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2013,0.0,19.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3575,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2014,0.0,20.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3576,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2015,0.0,21.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3577,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2016,0.0,22.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3578,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2017,0.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3579,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2018,0.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3580,Fairleigh Dickinson University_NJ,Fairleigh Dickinson University,NJ,0.0,2019,0.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
3584,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,1995,0.0,1.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3585,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,1996,0.0,2.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3586,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,1997,0.0,3.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3587,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,1998,0.0,4.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3588,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,1999,0.0,5.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3589,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2000,0.0,6.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3590,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2001,0.0,7.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3591,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2002,0.0,8.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3592,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2003,0.0,9.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3593,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2004,0.0,10.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3594,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2005,0.0,11.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3595,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2006,0.0,12.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3596,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2007,0.0,13.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3597,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2008,0.0,14.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3598,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2009,0.0,15.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3599,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2010,0.0,16.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3600,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2011,0.0,17.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3601,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2012,0.0,18.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3602,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2013,0.0,19.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3603,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2014,0.0,20.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3604,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2015,0.0,21.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
3605,Florida Atlantic University_FL,Florida Atlantic University,FL,1.0,2016,0.0,22.0,0.0,,0.22071358890286483,0.0,0.0,1838427725.0,8329472300.0,0.0,0.0,0.0
